ts,vrms,irms,preal,s,q,fp,kwh
2026-06-10T22:45:10,132.58,2.0035,216.21,265.63,-154.31,0.814,0.456707
2026-06-10T22:45:10,103.42,29.7379,3057.22,3075.53,335.11,0.994,0.456775
2026-06-10T22:45:11,132.56,2.0121,218.52,266.72,-152.93,0.8193,0.456998
2026-06-10T22:45:11,103.36,29.8362,3084.79,3083.73,0.0,1.0,0.457066
2026-06-10T22:45:11,132.64,1.9133,197.59,253.79,-159.27,0.7785,0.457287
2026-06-10T22:45:11,103.07,29.7986,3065.53,3071.42,190.17,0.9981,0.457355
2026-06-10T22:45:12,132.55,1.8609,192.69,246.65,-153.98,0.7812,0.457576
2026-06-10T22:45:12,103.46,29.7055,3025.47,3073.37,540.49,0.9844,0.457643
2026-06-10T22:45:12,132.71,1.8453,200.71,244.88,-140.29,0.8196,0.457862
2026-06-10T22:45:12,103.66,29.5551,3036.5,3063.73,407.59,0.9911,0.45793
2026-06-10T22:45:13,133.67,1.9005,203.15,254.03,-152.53,0.7997,0.458132
2026-06-10T22:45:13,99.78,28.6993,2832.79,2863.55,418.58,0.9893,0.458195
2026-06-10T22:45:13,132.67,1.96,219.45,260.02,-139.48,0.8439,0.458411
2026-06-10T22:45:13,103.4,29.1648,3013.46,3015.74,117.26,0.9992,0.458478
2026-06-10T22:45:14,132.74,1.9988,218.16,265.31,-150.98,0.8223,0.458698
2026-06-10T22:45:14,103.32,29.4953,3057.68,3047.54,0.0,1.0,0.458766
2026-06-10T22:45:15,132.72,2.0095,216.2,266.7,-156.17,0.8106,0.458987
2026-06-10T22:45:15,103.3,29.6374,3048.76,3061.41,278.0,0.9959,0.459055
2026-06-10T22:45:15,132.75,1.9956,221.44,264.92,-145.42,0.8359,0.459277
2026-06-10T22:45:15,103.14,29.6826,3017.13,3061.34,518.4,0.9856,0.459344
2026-06-10T22:45:16,132.65,2.0159,216.87,267.42,-156.45,0.811,0.459565
2026-06-10T22:45:16,103.31,29.5516,3005.21,3053.0,538.07,0.9843,0.459632
2026-06-10T22:45:16,132.67,2.0453,226.17,271.35,-149.93,0.8335,0.459854
2026-06-10T22:45:16,103.13,29.5229,3025.73,3044.58,338.3,0.9938,0.459921
2026-06-10T22:45:17,132.76,2.014,215.73,267.39,-157.98,0.8068,0.460143
2026-06-10T22:45:17,103.18,29.6337,3021.57,3057.66,468.35,0.9882,0.46021
2026-06-10T22:45:17,132.77,2.0107,216.54,266.95,-156.12,0.8112,0.460432
2026-06-10T22:45:17,103.81,29.6709,3057.37,3080.01,372.77,0.9926,0.4605
2026-06-10T22:45:18,132.85,1.9916,220.63,264.59,-146.04,0.8339,0.460721
2026-06-10T22:45:18,103.47,29.6851,3058.47,3071.49,282.53,0.9958,0.460789
2026-06-10T22:45:18,132.8,2.016,217.85,267.73,-155.64,0.8137,0.461011
2026-06-10T22:45:18,103.21,29.7256,3038.33,3067.9,424.88,0.9904,0.461079
2026-06-10T22:45:19,132.76,2.0384,225.54,270.61,-149.54,0.8335,0.461301
2026-06-10T22:45:19,103.32,29.7041,3036.39,3069.02,446.38,0.9894,0.461369
2026-06-10T22:45:20,132.81,1.9307,192.73,256.41,-169.13,0.7516,0.461591
2026-06-10T22:45:20,103.49,29.8269,3039.26,3086.68,538.99,0.9846,0.461659
2026-06-10T22:45:20,132.8,1.86,191.35,247.01,-156.21,0.7747,0.461878
2026-06-10T22:45:20,103.13,29.6752,3020.02,3060.27,494.7,0.9868,0.461946
2026-06-10T22:45:21,132.77,1.8359,197.72,243.74,-142.53,0.8112,0.462166
2026-06-10T22:45:21,103.15,29.678,3022.69,3061.15,483.67,0.9874,0.462233
2026-06-10T22:45:21,132.74,1.8945,201.9,251.48,-149.93,0.8028,0.462453
2026-06-10T22:45:21,103.46,29.6672,3039.47,3069.28,426.73,0.9903,0.462521
2026-06-10T22:45:22,132.68,1.9422,216.77,257.7,-139.35,0.8412,0.462744
2026-06-10T22:45:22,103.4,29.8026,3027.82,3081.55,572.96,0.9826,0.462811
2026-06-10T22:45:22,132.69,2.0129,217.16,267.11,-155.53,0.813,0.463033
2026-06-10T22:45:22,103.72,29.5934,3042.11,3069.28,407.49,0.9911,0.4631
2026-06-10T22:45:23,132.8,2.0128,218.6,267.3,-153.83,0.8178,0.463322
2026-06-10T22:45:23,103.59,29.6476,3037.02,3071.14,456.54,0.9889,0.46339
2026-06-10T22:45:24,132.69,1.9887,217.13,263.89,-149.98,0.8228,0.463612
2026-06-10T22:45:24,103.6,29.7229,3076.91,3079.25,120.0,0.9992,0.463681
2026-06-10T22:45:24,132.74,2.0193,218.1,268.03,-155.79,0.8137,0.463903
2026-06-10T22:45:24,103.13,29.7263,3033.92,3065.62,439.68,0.9897,0.46397
2026-06-10T22:45:25,132.65,2.0119,217.39,266.88,-154.81,0.8146,0.464192
2026-06-10T22:45:25,103.24,29.6141,3019.19,3057.28,481.04,0.9875,0.464259
2026-06-10T22:45:25,132.7,2.0077,215.47,266.43,-156.71,0.8087,0.464481
2026-06-10T22:45:25,103.15,29.6198,3017.07,3055.17,481.01,0.9875,0.464548
2026-06-10T22:45:26,132.63,2.0083,219.34,266.36,-151.13,0.8235,0.464771
2026-06-10T22:45:26,103.21,29.631,3018.82,3058.09,488.51,0.9872,0.464838
2026-06-10T22:45:26,103.28,29.6606,3025.75,3063.46,479.2,0.9877,0.464982
2026-06-10T22:45:26,132.59,1.9962,216.32,264.67,-152.5,0.8173,0.464987
2026-06-10T22:45:27,132.54,1.9943,221.85,264.33,-143.71,0.8393,0.465566
2026-06-10T22:45:27,103.9,29.6293,3045.47,3078.57,450.2,0.9892,0.465633
2026-06-10T22:45:28,132.62,1.9373,193.32,256.93,-169.23,0.7524,0.465854
2026-06-10T22:45:28,103.5,29.6405,3018.45,3067.66,547.23,0.984,0.465921
2026-06-10T22:45:28,132.88,1.8431,200.54,244.92,-140.59,0.8188,0.466142
2026-06-10T22:45:28,103.25,29.8159,3065.96,3078.39,276.35,0.996,0.46621
2026-06-10T22:45:29,132.8,1.8724,197.4,248.65,-151.19,0.7939,0.46643
2026-06-10T22:45:29,103.37,29.7765,3070.91,3077.86,206.61,0.9977,0.466499
2026-06-10T22:45:30,132.76,1.8866,206.59,250.47,-141.61,0.8248,0.46672
2026-06-10T22:45:30,103.56,29.7877,3042.13,3084.79,511.24,0.9862,0.466787
2026-06-10T22:45:30,132.7,1.9284,216.66,255.89,-136.16,0.8467,0.467008
2026-06-10T22:45:30,103.06,29.6325,3055.5,3054.06,0.0,1.0,0.467075
2026-06-10T22:45:31,132.92,2.0212,219.42,268.66,-155.03,0.8167,0.467298
2026-06-10T22:45:31,103.3,29.7032,3029.13,3068.37,489.18,0.9872,0.467366
2026-06-10T22:45:31,132.87,2.0034,223.17,266.19,-145.11,0.8384,0.467588
2026-06-10T22:45:31,103.4,29.6098,3030.51,3061.54,434.72,0.9899,0.467655
2026-06-10T22:45:32,132.9,2.0138,215.17,267.62,-159.13,0.804,0.467878
2026-06-10T22:45:32,103.46,29.6534,3026.94,3067.8,499.04,0.9867,0.467945
2026-06-10T22:45:32,132.91,1.9969,222.2,265.41,-145.15,0.8372,0.468168
2026-06-10T22:45:32,104.21,29.6546,3056.97,3090.34,452.9,0.9892,0.468236
2026-06-10T22:45:33,132.9,2.0004,218.06,265.84,-152.06,0.8203,0.468458
2026-06-10T22:45:33,103.75,29.6829,3047.58,3079.61,442.98,0.9896,0.468526
2026-06-10T22:45:34,133.0,1.9988,218.46,265.85,-151.48,0.8218,0.468748
2026-06-10T22:45:34,103.37,29.6811,3065.55,3068.02,122.88,0.9992,0.468816
2026-06-10T22:45:34,132.88,1.9894,221.87,264.35,-143.72,0.8393,0.469038
2026-06-10T22:45:34,103.79,29.6535,3082.8,3077.84,0.0,1.0,0.469106
2026-06-10T22:45:35,132.93,2.0221,218.94,268.81,-155.96,0.8145,0.469331
2026-06-10T22:45:35,103.55,29.8724,3053.91,3093.22,491.56,0.9873,0.469398
2026-06-10T22:45:35,132.83,1.9911,220.38,264.48,-146.23,0.8333,0.46962
2026-06-10T22:45:35,103.46,29.6192,3035.69,3064.48,419.03,0.9906,0.469688
2026-06-10T22:45:36,132.98,1.884,188.77,250.53,-164.71,0.7535,0.469909
2026-06-10T22:45:36,103.47,29.6708,3035.74,3069.92,456.88,0.9889,0.469976
2026-06-10T22:45:36,132.94,1.8432,199.34,245.03,-142.49,0.8135,0.470196
2026-06-10T22:45:36,104.23,29.5677,3056.78,3081.83,392.18,0.9919,0.470264
2026-06-10T22:45:37,132.88,1.858,198.38,246.89,-146.98,0.8035,0.470484
2026-06-10T22:45:37,103.73,29.5486,3028.51,3064.96,471.29,0.9881,0.470551
2026-06-10T22:45:37,132.96,1.9196,207.5,255.23,-148.62,0.813,0.470774
2026-06-10T22:45:37,103.39,29.738,3061.32,3074.49,284.29,0.9957,0.470842
2026-06-10T22:45:38,132.81,1.9336,219.49,256.8,-133.31,0.8547,0.471064
2026-06-10T22:45:38,103.94,29.7188,3037.8,3089.08,560.53,0.9834,0.471131
2026-06-10T22:45:39,132.93,1.9978,216.3,265.57,-154.08,0.8145,0.471355
2026-06-10T22:45:39,103.5,29.7535,3075.71,3079.58,154.36,0.9987,0.471423
2026-06-10T22:45:39,132.91,1.9994,223.51,265.73,-143.72,0.8411,0.471644
2026-06-10T22:45:39,103.37,29.6593,3061.83,3065.99,159.6,0.9986,0.471713
2026-06-10T22:45:40,132.91,2.0001,219.59,265.82,-149.81,0.8261,0.471935
2026-06-10T22:45:40,103.4,29.6698,3061.75,3068.0,195.73,0.998,0.472003
2026-06-10T22:45:40,132.85,2.0414,222.31,271.21,-155.34,0.8197,0.472226
2026-06-10T22:45:40,103.74,29.7244,3029.79,3083.68,573.97,0.9825,0.472293
2026-06-10T22:45:41,132.78,1.9945,218.86,264.84,-149.13,0.8264,0.472516
2026-06-10T22:45:41,103.49,29.542,3015.32,3057.16,504.07,0.9863,0.472583
2026-06-10T22:45:41,132.93,1.9981,215.28,265.6,-155.57,0.8105,0.472807
2026-06-10T22:45:41,104.15,29.7428,3061.06,3097.77,475.48,0.9882,0.472875
2026-06-10T22:45:42,132.82,1.9824,222.71,263.31,-140.47,0.8458,0.473096
2026-06-10T22:45:42,103.89,29.5732,3044.34,3072.39,414.23,0.9909,0.473164
2026-06-10T22:45:42,132.91,2.113,224.64,280.82,-168.52,0.7999,0.473387
2026-06-10T22:45:42,103.34,29.7569,3062.69,3075.23,277.41,0.9959,0.473455
2026-06-10T22:45:43,132.91,2.1096,208.71,280.38,-187.22,0.7444,0.473677
2026-06-10T22:45:43,103.6,29.7373,3078.99,3080.82,106.15,0.9994,0.473746
2026-06-10T22:45:44,132.97,1.8432,191.99,245.09,-152.35,0.7833,0.473965
2026-06-10T22:45:44,103.77,29.6593,3050.02,3077.71,411.93,0.991,0.474033
2026-06-10T22:45:44,133.04,1.8485,191.54,245.92,-154.24,0.7789,0.474254
2026-06-10T22:45:44,103.27,29.734,3063.9,3070.65,203.4,0.9978,0.474322
2026-06-10T22:45:45,132.84,1.848,204.77,245.48,-135.4,0.8341,0.474544
2026-06-10T22:45:45,103.76,29.8156,3036.07,3093.74,594.58,0.9814,0.474612
2026-06-10T22:45:45,132.8,1.8992,202.78,252.21,-149.97,0.804,0.474834
2026-06-10T22:45:45,103.91,29.6347,3040.21,3079.22,488.56,0.9873,0.474901
2026-06-10T22:45:46,132.75,1.9596,221.33,260.14,-136.7,0.8508,0.475123
2026-06-10T22:45:46,103.71,29.5534,3030.76,3065.1,457.54,0.9888,0.47519
2026-06-10T22:45:46,132.92,1.9854,215.78,263.89,-151.91,0.8177,0.475412
2026-06-10T22:45:46,103.75,29.5792,3061.87,3068.76,205.46,0.9978,0.47548
2026-06-10T22:45:47,132.74,1.9866,214.98,263.71,-152.73,0.8152,0.475703
2026-06-10T22:45:47,103.91,29.7194,3036.71,3087.99,560.44,0.9834,0.47577
2026-06-10T22:45:48,132.77,1.974,221.05,262.09,-140.82,0.8434,0.475994
2026-06-10T22:45:48,103.79,29.7313,3048.95,3085.78,475.34,0.9881,0.476062
2026-06-10T22:45:48,132.92,2.0028,214.93,266.21,-157.07,0.8074,0.476284
2026-06-10T22:45:48,103.62,29.6664,3064.13,3073.98,245.89,0.9968,0.476352
2026-06-10T22:45:49,132.74,1.9971,223.73,265.09,-142.2,0.8439,0.476575
2026-06-10T22:45:49,103.55,29.6887,3024.1,3074.41,553.88,0.9836,0.476642
2026-06-10T22:45:49,132.9,1.9944,215.49,265.06,-154.34,0.813,0.476865
2026-06-10T22:45:49,103.3,29.6771,3064.84,3065.66,70.58,0.9997,0.476933
2026-06-10T22:45:50,132.8,1.9954,216.98,264.99,-152.11,0.8188,0.477155
2026-06-10T22:45:50,103.32,29.7174,3058.86,3070.35,265.4,0.9963,0.477223
2026-06-10T22:45:50,132.99,1.9733,216.79,262.44,-147.9,0.8261,0.477446
2026-06-10T22:45:50,103.83,29.8294,3109.22,3097.19,0.0,1.0,0.477515
2026-06-10T22:45:51,132.97,1.9406,194.98,258.05,-169.03,0.7556,0.477736
2026-06-10T22:45:51,103.52,29.839,3082.52,3088.91,198.5,0.9979,0.477805
2026-06-10T22:45:51,132.93,1.8284,195.47,243.05,-144.44,0.8042,0.478027
2026-06-10T22:45:52,103.53,29.9769,3036.13,3103.53,643.29,0.9783,0.478095
2026-06-10T22:45:52,133.04,1.8571,194.75,247.07,-152.04,0.7882,0.478316
2026-06-10T22:45:52,103.61,29.818,3094.13,3089.34,0.0,1.0,0.478385
2026-06-10T22:45:53,132.94,1.8806,199.4,250.01,-150.81,0.7976,0.478606
2026-06-10T22:45:53,103.7,29.8049,3068.98,3090.9,367.47,0.9929,0.478674
2026-06-10T22:45:53,132.93,1.8987,207.49,252.4,-143.72,0.8221,0.478895
2026-06-10T22:45:53,103.34,29.665,3059.57,3065.57,191.8,0.998,0.478963
2026-06-10T22:45:54,132.85,1.9783,217.13,262.81,-148.08,0.8262,0.479186
2026-06-10T22:45:54,103.34,29.7422,3055.68,3073.7,332.33,0.9941,0.479254
2026-06-10T22:45:54,132.94,1.9745,215.99,262.49,-149.15,0.8229,0.479475
2026-06-10T22:45:54,103.86,29.6623,3090.71,3080.71,0.0,1.0,0.479543
2026-06-10T22:45:55,132.93,1.9936,215.11,265.01,-154.78,0.8117,0.479765
2026-06-10T22:45:55,103.33,29.7425,3070.79,3073.33,124.85,0.9992,0.479834
2026-06-10T22:45:55,132.8,2.0047,219.95,266.22,-149.97,0.8262,0.480057
2026-06-10T22:45:55,104.45,29.8368,3075.21,3116.45,505.37,0.9868,0.480126
2026-06-10T22:45:56,132.77,2.0004,214.72,265.6,-156.34,0.8084,0.48035
2026-06-10T22:45:56,103.92,29.7936,3045.14,3096.11,559.48,0.9835,0.480418
2026-06-10T22:45:57,132.91,2.007,217.91,266.76,-153.87,0.8169,0.480641
2026-06-10T22:45:57,103.39,29.7421,3074.52,3075.07,57.76,0.9998,0.480709
2026-06-10T22:45:57,132.85,1.9822,215.78,263.32,-150.92,0.8194,0.480931
2026-06-10T22:45:57,103.46,29.7285,3063.77,3075.67,270.29,0.9961,0.480999
2026-06-10T22:45:58,132.93,2.0173,217.87,268.17,-156.36,0.8124,0.481221
2026-06-10T22:45:58,103.41,29.7128,3067.81,3072.59,171.31,0.9984,0.48129
2026-06-10T22:45:58,132.79,1.9979,218.39,265.29,-150.62,0.8232,0.481514
2026-06-10T22:45:58,103.56,29.8202,3024.59,3088.26,623.87,0.9794,0.481581
2026-06-10T22:45:59,132.86,1.9065,190.03,253.3,-167.48,0.7502,0.481802
2026-06-10T22:45:59,103.51,29.6463,3017.66,3068.57,556.65,0.9834,0.48187
2026-06-10T22:45:59,132.92,1.8447,197.07,245.21,-145.92,0.8037,0.48209
2026-06-10T22:45:59,104.12,29.6599,3061.74,3088.24,403.71,0.9914,0.482158
2026-06-10T22:46:00,133.02,1.8395,196.07,244.69,-146.39,0.8013,0.482379
2026-06-10T22:46:00,103.63,29.7125,3073.13,3079.23,193.8,0.998,0.482447
2026-06-10T22:46:00,132.86,1.8918,204.55,251.35,-146.06,0.8138,0.48267
2026-06-10T22:46:00,103.62,29.8241,3026.38,3090.36,625.6,0.9793,0.482737
2026-06-10T22:46:01,132.85,1.9413,220.58,257.91,-133.65,0.8553,0.48296
2026-06-10T22:46:01,103.7,29.719,3062.91,3081.83,340.93,0.9939,0.483028
2026-06-10T22:46:02,132.83,2.0332,215.71,270.07,-162.5,0.7987,0.483251
2026-06-10T22:46:02,103.77,29.7033,3039.99,3082.22,508.52,0.9863,0.483318
2026-06-10T22:46:02,132.85,2.0143,222.12,267.6,-149.24,0.83,0.483541
2026-06-10T22:46:02,103.26,29.7025,3067.89,3066.96,0.0,1.0,0.483609
2026-06-10T22:46:03,132.82,1.9904,216.09,264.37,-152.29,0.8174,0.483832
2026-06-10T22:46:03,103.34,29.7842,3039.37,3077.81,484.91,0.9875,0.4839
2026-06-10T22:46:03,132.92,2.0015,219.51,266.05,-150.33,0.8251,0.484123
2026-06-10T22:46:03,103.43,29.8746,3074.27,3089.93,310.63,0.9949,0.484192
2026-06-10T22:46:04,132.86,1.9986,222.44,265.52,-145.0,0.8377,0.484414
2026-06-10T22:46:04,103.24,29.7006,3057.36,3066.25,233.33,0.9971,0.484482
2026-06-10T22:46:04,132.79,2.0254,217.18,268.94,-158.62,0.8075,0.484705
2026-06-10T22:46:04,104.07,29.7412,3044.91,3095.18,555.56,0.9838,0.484772
2026-06-10T22:46:05,132.77,2.0104,223.17,266.91,-146.41,0.8361,0.484995
2026-06-10T22:46:05,103.86,29.641,3045.44,3078.56,450.34,0.9892,0.485063
2026-06-10T22:46:06,132.8,2.0036,215.74,266.07,-155.72,0.8109,0.485285
2026-06-10T22:46:06,103.78,29.576,3035.2,3069.44,457.22,0.9888,0.485352
2026-06-10T22:46:06,132.74,1.971,205.84,261.63,-161.49,0.7868,0.485574
2026-06-10T22:46:06,103.79,29.6194,3032.85,3074.11,501.93,0.9866,0.485641
2026-06-10T22:46:07,132.94,1.8535,196.16,246.4,-149.12,0.7961,0.485864
2026-06-10T22:46:07,103.7,29.8982,3083.96,3100.39,318.78,0.9947,0.485933
2026-06-10T22:46:07,132.95,1.8676,197.07,248.29,-151.03,0.7937,0.486152
2026-06-10T22:46:07,103.29,29.6396,3056.07,3061.45,181.4,0.9982,0.48622
2026-06-10T22:46:08,132.78,1.8741,205.19,248.84,-140.78,0.8246,0.486442
2026-06-10T22:46:08,103.49,29.8427,3019.21,3088.28,649.51,0.9776,0.486509
2026-06-10T22:46:08,132.9,1.9165,207.11,254.71,-148.26,0.8131,0.486729
2026-06-10T22:46:08,104.04,29.5034,3060.26,3069.5,238.04,0.997,0.486797
2026-06-10T22:46:09,132.84,1.986,223.69,263.82,-139.88,0.8479,0.48702
2026-06-10T22:46:09,103.44,29.79,3073.21,3081.54,226.4,0.9973,0.487088
2026-06-10T22:46:09,132.84,2.0085,222.02,266.8,-147.96,0.8321,0.487312
2026-06-10T22:46:09,103.64,29.9187,3065.92,3100.68,462.98,0.9888,0.48738
2026-06-10T22:46:10,132.8,2.0176,222.04,267.94,-149.97,0.8287,0.487603
2026-06-10T22:46:10,103.63,29.6827,3039.22,3076.05,474.55,0.988,0.48767
2026-06-10T22:46:11,132.87,1.9949,220.69,265.07,-146.82,0.8326,0.487892
2026-06-10T22:46:11,103.5,29.668,3072.7,3070.72,0.0,1.0,0.48796
2026-06-10T22:46:11,132.88,2.0197,218.23,268.38,-156.23,0.8131,0.488184
2026-06-10T22:46:11,103.26,29.9245,3046.6,3089.89,515.39,0.986,0.488252
2026-06-10T22:46:12,132.81,2.0085,224.97,266.75,-143.34,0.8434,0.488474
2026-06-10T22:46:12,103.16,29.6852,3062.41,3062.28,0.0,1.0,0.488542
2026-06-10T22:46:12,132.93,2.0101,217.88,267.19,-154.66,0.8155,0.488763
2026-06-10T22:46:12,103.24,29.6572,3052.47,3061.89,239.98,0.9969,0.488831
2026-06-10T22:46:13,132.85,2.023,224.78,268.75,-147.32,0.8364,0.489056
2026-06-10T22:46:13,103.21,29.9281,3056.45,3088.83,446.09,0.9895,0.489124
2026-06-10T22:46:13,132.86,1.9982,214.93,265.48,-155.83,0.8096,0.489345
2026-06-10T22:46:13,104.05,29.6642,3053.07,3086.55,453.41,0.9892,0.489413
2026-06-10T22:46:14,132.99,1.9355,195.99,257.4,-166.87,0.7614,0.489633
2026-06-10T22:46:14,103.57,29.6562,3078.33,3071.37,0.0,1.0,0.489702
2026-06-10T22:46:14,132.94,1.8383,197.51,244.38,-143.91,0.8082,0.489923
2026-06-10T22:46:15,103.25,29.9309,3065.72,3090.52,390.7,0.992,0.489991
2026-06-10T22:46:15,132.99,1.8696,197.66,248.63,-150.83,0.795,0.490211
2026-06-10T22:46:15,103.27,29.6644,3039.82,3063.57,380.72,0.9922,0.490279
2026-06-10T22:46:16,132.9,1.8932,210.22,251.6,-138.24,0.8355,0.490499
2026-06-10T22:46:16,103.44,29.6422,3068.46,3066.16,0.0,1.0,0.490567
2026-06-10T22:46:16,132.94,1.9446,214.79,258.52,-143.87,0.8308,0.49079
2026-06-10T22:46:16,103.15,29.8994,3049.49,3084.11,460.84,0.9888,0.490858
2026-06-10T22:46:17,132.83,2.0373,220.87,270.62,-156.36,0.8162,0.49108
2026-06-10T22:46:17,103.41,29.7088,3070.43,3072.27,106.28,0.9994,0.491148
2026-06-10T22:46:17,132.75,1.9944,219.15,264.75,-148.55,0.8278,0.491372
2026-06-10T22:46:17,104.15,29.8479,3054.38,3108.66,578.39,0.9825,0.49144
2026-06-10T22:46:18,132.94,2.012,215.88,267.49,-157.94,0.8071,0.491662
2026-06-10T22:46:18,103.34,29.6736,3061.15,3066.41,179.5,0.9983,0.49173
2026-06-10T22:46:18,132.91,1.9976,222.6,265.49,-144.69,0.8384,0.491952
2026-06-10T22:46:18,103.33,29.6808,3071.18,3066.87,0.0,1.0,0.49202
2026-06-10T22:46:19,132.91,2.0103,217.02,267.2,-155.87,0.8122,0.492244
2026-06-10T22:46:19,103.54,29.8906,3038.22,3094.77,588.94,0.9817,0.492311
2026-06-10T22:46:20,132.81,2.0391,224.22,270.81,-151.87,0.8279,0.492534
2026-06-10T22:46:20,103.72,29.7505,3055.14,3085.77,433.66,0.9901,0.492602
2026-06-10T22:46:20,132.95,2.0169,220.89,268.14,-152.01,0.8238,0.492826
2026-06-10T22:46:20,103.06,29.9058,3067.22,3081.96,301.1,0.9952,0.492894
2026-06-10T22:46:21,132.99,2.0219,214.85,268.89,-161.67,0.799,0.493117
2026-06-10T22:46:21,103.42,29.8353,3064.91,3085.53,356.12,0.9933,0.493185
2026-06-10T22:46:21,132.96,1.9061,196.77,253.43,-159.71,0.7764,0.493406
2026-06-10T22:46:21,103.12,29.8641,3068.67,3079.61,259.37,0.9964,0.493475
2026-06-10T22:46:22,133.14,1.8523,192.2,246.62,-154.54,0.7793,0.493695
2026-06-10T22:46:22,103.16,29.8454,3069.42,3078.75,239.52,0.997,0.493763
2026-06-10T22:46:22,132.94,1.8841,203.78,250.48,-145.65,0.8135,0.493985
2026-06-10T22:46:22,104.13,29.8702,3078.72,3110.31,442.16,0.9898,0.494053
2026-06-10T22:46:23,133.08,1.8934,203.82,251.97,-148.15,0.8089,0.494277
2026-06-10T22:46:23,103.44,30.0601,3089.44,3109.47,352.42,0.9936,0.494345
2026-06-10T22:46:23,132.91,1.9458,210.47,258.61,-150.28,0.8138,0.494568
2026-06-10T22:46:23,103.54,29.8759,3033.73,3093.26,603.91,0.9808,0.494636
2026-06-10T22:46:24,132.79,1.9781,220.14,262.67,-143.3,0.8381,0.494859
2026-06-10T22:46:24,103.44,29.7101,3034.21,3073.35,488.97,0.9873,0.494926
2026-06-10T22:46:25,132.91,2.0146,215.21,267.77,-159.33,0.8037,0.495149
2026-06-10T22:46:25,103.66,29.7331,3062.92,3082.27,344.87,0.9937,0.495217
2026-06-10T22:46:25,132.86,2.0121,223.23,267.33,-147.09,0.835,0.495441
2026-06-10T22:46:25,103.22,29.9967,3067.37,3096.28,422.18,0.9907,0.49551
2026-06-10T22:46:26,133.0,2.0028,216.71,266.38,-154.91,0.8135,0.495732
2026-06-10T22:46:26,103.34,29.758,3058.81,3075.11,316.14,0.9947,0.4958
2026-06-10T22:46:26,132.99,2.0062,216.9,266.8,-155.36,0.813,0.496022
2026-06-10T22:46:26,103.65,29.6903,3081.9,3077.5,0.0,1.0,0.49609
2026-06-10T22:46:27,132.94,1.9824,219.79,263.54,-145.42,0.834,0.496312
2026-06-10T22:46:27,103.56,29.6872,3060.58,3074.3,290.09,0.9955,0.49638
2026-06-10T22:46:27,133.09,2.0111,216.47,267.66,-157.42,0.8088,0.496605
2026-06-10T22:46:27,103.83,29.9669,3088.7,3111.49,375.85,0.9927,0.496673
2026-06-10T22:46:28,132.95,1.9872,219.06,264.21,-147.71,0.8291,0.496897
2026-06-10T22:46:28,103.73,29.8858,3092.0,3100.17,224.93,0.9974,0.496966
2026-06-10T22:46:29,133.14,1.9326,193.93,257.3,-169.09,0.7537,0.497187
2026-06-10T22:46:29,103.46,29.8102,3078.41,3084.22,189.1,0.9981,0.497256
2026-06-10T22:46:29,132.97,1.843,192.81,245.06,-151.26,0.7868,0.497477
2026-06-10T22:46:29,103.57,29.7714,3031.38,3083.39,563.94,0.9831,0.497544
2026-06-10T22:46:30,132.95,1.8369,197.76,244.22,-143.3,0.8098,0.497765
2026-06-10T22:46:30,103.49,29.6999,3031.4,3073.55,507.28,0.9863,0.497833
2026-06-10T22:46:30,133.16,1.8937,200.54,252.16,-152.87,0.7953,0.498055
2026-06-10T22:46:30,103.47,29.849,3048.69,3088.34,493.3,0.9872,0.498123
2026-06-10T22:46:31,133.03,1.8947,209.7,252.06,-139.84,0.832,0.498345
2026-06-10T22:46:31,103.52,29.6476,3035.01,3069.05,455.83,0.9889,0.498412
2026-06-10T22:46:31,133.19,1.9767,216.41,263.27,-149.93,0.822,0.498635
2026-06-10T22:46:31,104.23,29.6745,3062.81,3092.93,430.59,0.9903,0.498703
2026-06-10T22:46:32,133.06,2.003,219.0,266.53,-151.91,0.8217,0.498925
2026-06-10T22:46:32,103.99,29.5893,3047.75,3077.08,423.84,0.9905,0.498993
2026-06-10T22:46:32,133.05,1.9902,217.19,264.79,-151.46,0.8202,0.499215
2026-06-10T22:46:33,103.68,29.5444,3027.02,3063.09,468.66,0.9882,0.499282
2026-06-10T22:46:33,133.26,2.0072,217.89,267.49,-155.15,0.8146,0.499507
2026-06-10T22:46:33,103.57,29.8784,3068.84,3094.56,398.16,0.9917,0.499575
2026-06-10T22:46:34,133.04,1.9813,217.7,263.6,-148.64,0.8259,0.499799
2026-06-10T22:46:34,103.99,29.7397,3042.08,3092.64,556.89,0.9837,0.499866
2026-06-10T22:46:34,133.11,2.0087,216.92,267.38,-156.32,0.8113,0.50009
2026-06-10T22:46:34,103.65,29.64,3022.32,3072.23,551.51,0.9838,0.500157
2026-06-10T22:46:35,133.14,2.0079,220.44,267.33,-151.23,0.8246,0.500381
2026-06-10T22:46:35,103.52,29.7749,3069.91,3082.17,274.61,0.996,0.500449
2026-06-10T22:46:35,133.28,1.9882,212.4,265.0,-158.46,0.8015,0.500671
2026-06-10T22:46:35,103.73,29.6988,3088.89,3080.58,0.0,1.0,0.50074
2026-06-10T22:46:36,133.31,1.9052,193.53,253.97,-164.47,0.762,0.500961
2026-06-10T22:46:36,103.54,29.7044,3052.95,3075.66,373.04,0.9926,0.501029
2026-06-10T22:46:36,133.32,1.8137,193.13,241.79,-145.47,0.7988,0.501248
2026-06-10T22:46:36,103.82,29.6525,3082.22,3078.59,0.0,1.0,0.501317
